,29,行业产能,生产,中国,1000000,2019-01-31 00:00:00
2116,70,市场价格,价格,新疆,8.0,2019-03-27 00:00:00
2117,70,市场价格,价格,内蒙古,7.8,2019-03-28 00:00:00
2118,70,市场价格,价格,海南省,10.0,2019-03-29 00:00:00
2119,70,市场价格,价格,西藏,8.0,2019-03-30 00:00:00
2120,70,市场价格,价格,河北省,7.8,2019-03-31 00:00:00
2121,70,市场价格,价格,北京,10.0,2019-04-01 00:00:00
2122,70,市场价格,价格,天津,8.0,2019-04-02 00:00:00
2123,70,市场价格,价格,上海,7.8,2019-04-03 00:00:00
2124,70,市场价格,价格,重庆,10.0,2019-04-04 00:00:00
2125,70,市场价格,价格,辽宁省,8.0,2019-04-05 00:00:00
2126,70,市场价格,价格,浙江省,7.8,2019-04-06 00:00:00
2127,70,市场价格,价格,广西,10.0,2019-04-07 00:00:00
2128,70,市场价格,价格,新疆,8.0,2019-04-08 00:00:00
2129,70,市场价格,价格,内蒙古,7.8,2019-04-09 00:00:00
2130,70,市场价格,价格,海南省,10.0,2019-04-10 00:00:00
2131,70,市场价格,价格,西藏,8.0,2019-04-11 00:00:00
2132,70,市场价格,价格,河北省,7.8,2019-04-12 00:00:00
2133,70,市场价格,价格,北京,10.0,2019-04-13 00:00:00
2134,70,市场价格,价格,天津,8.0,2019-04-14 00:00:00
2135,70,市场价格,价格,上海,7.8,2019-04-15 00:00:00
2136,70,市场价格,价格,重庆,10.0,2019-04-16 00:00:00
2137,70,市场价格,价格,辽宁省,8.0,2019-04-17 00:00:00
2138,70,市场价格,价格,浙江省,7.8,2019-04-18 00:00:00
2139,70,市场价格,价格,广西,10.0,2019-04-19 00:00:00
2140,70,市场价格,价格,新疆,8.0,2019-04-20 00:00:00
2141,70,市场价格,价格,内蒙古,7.8,2019-04-21 00:00:00
2142,70,市场价格,价格,海南省,10.0,2019-04-22 00:00:00
2143,70,市场价格,价格,西藏,8.0,2019-04-23 00:00:00
2144,70,市场价格,价格,河北省,7.8,2019-04-24 00:00:00
2145,70,市场价格,价格,北京,10.0,2019-04-25 00:00:00
2146,70,市场价格,价格,天津,8.0,2019-04-26 00:00:00
2147,70,市场价格,价格,上海,7.8,2019-04-27 00:00:00
2148,70,市场价格,价格,重庆,10.0,2019-04-28 00:00:00
2149,70,市场价格,价格,辽宁省,8.0,2019-04-29 00:00:00
2150,70,市场价格,价格,浙江省,7.8,2019-04-30 00:00:00
2151,70,市场价格,价格,广西,10.0,2019-05-01 00:00:00
2152,70,市场价格,价格,新疆,8.0,2019-05-02 00:00:00
2153,70,市场价格,价格,内蒙古,7.8,2019-05-03 00:00:00
2154,70,市场价格,价格,海南省,10.0,2019-05-04 00:00:00
2155,70,市场价格,价格,西藏,8.0,2019-05-05 00:00:00
2156,70,市场价格,价格,河北省,7.8,2019-05-06 00:00:00
2157,70,市场价格,价格,北京,10.0,2019-05-07 00:00:00
2158,70,市场价格,价格,天津,8.0,2019-05-08 00:00:00
2159,70,市场价格,价格,上海,7.8,2019-05-09 00:00:00
2160,70,市场价格,价格,重庆,10.0,2019-05-10 00:00:00
2161,70,市场价格,价格,辽宁省,8.0,2019-05-11 00:00:00
2162,70,市场价格,价格,浙江省,7.8,2019-05-12 00:00:00
2163,70,市场价格,价格,广西,10.0,2019-05-13 00:00:00
2164,70,市场价格,价格,新疆,8.0,2019-05-14 00:00:00
2165,70,市场价格,价格,内蒙古,7.8,2019-05-15 00:00:00
2166,70,市场价格,价格,海南省,10.0,2019-05-16 00:00:00
2167,70,市场价格,价格,西藏,8.0,2019-05-17 00:00:00
2168,70,市场价格,价格,河北省,7.8,2019-05-18 00:00:00
2169,70,市场价格,价格,北京,10.0,2019-05-19 00:00:00
2170,70,市场价格,价格,天津,8.0,2019-05-20 00:00:00
2171,70,市场价格,价格,上海,7.8,2019-05-21 00:00:00
2172,70,市场价格,价格,重庆,10.0,2019-05-22 00:00:00
2173,70,市场价格,价格,辽宁省,8.0,2019-05-23 00:00:00
2174,70,市场价格,价格,浙江省,7.8,2019-05-24 00:00:00
2175,70,市场价格,价格,广西,10.0,2019-05-25 00:00:00
2176,70,市场价格,价格,新疆,8.0,2019-05-26 00:00:00
2177,70,市场价格,价格,内蒙古,7.8,2019-05-27 00:00:00
2178,70,市场价格,价格,海南省,10.0,2019-05-28 00:00:00
2179,70,市场价格,价格,西藏,8.0,2019-05-29 00:00:00
2180,70,市场价格,价格,河北省,7.8,2019-05-30 00:00:00
2181,70,市场价格,价格,北京,10.0,2019-05-31 00:00:00
2182,70,市场价格,价格,天津,8.0,2019-06-01 00:00:00
2183,70,市场价格,价格,上海,7.8,2019-06-02 00:00:00
2184,70,市场价格,价格,重庆,10.0,2019-06-03 00:00:00
2185,70,市场价格,价格,辽宁省,8.0,2019-06-04 00:00:00
2186,70,市场价格,价格,浙江省,7.8,2019-06-05 00:00:00
2187,70,市场价格,价格,广西,10.0,2019-06-06 00:00:00
2188,70,市场价格,价格,新疆,8.0,2019-06-07 00:00:00
2189,70,市场价格,价格,内蒙古,7.8,2019-06-08 00:00:00
2190,70,市场价格,价格,海南省,10.0,2019-06-09 00:00:00
2191,70,市场价格,价格,西藏,8.0,2019-06-10 00:00:00
2192,70,市场价格,价格,河北省,7.8,2019-06-11 00:00:00
2193,70,市场价格,价格,内蒙古,7.8,2019-06-12 00:00:00
2194,70,市场价格,价格,海南省,10.0,2019-06-13 00:00:00
2195,70,市场价格,价格,西藏,8.0,2019-06-14 00:00:00
2196,70,市场价格,价格,河北省,7.8,2019-06-15 00:00:00
2197,70,市场价格,价格,北京,10.0,2019-06-16 00:00:00
2198,70,市场价格,价格,天津,8.0,2019-06-17 00:00:00
2199,70,市场价格,价格,上海,7.8,2019-06-18 00:00:00
2200,70,市场价格,价格,重庆,10.0,2019-06-19 00:00:00
2201,70,市场价格,价格,辽宁省,8.0,2019-06-20 00:00:00
2202,70,市场价格,价格,浙江省,7.8,2019-06-21 00:00:00
2203,70,市场价格,价格,广西,10.0,2019-06-22 00:00:00
2204,70,市场价格,价格,新疆,8.0,2019-06-23 00:00:00
2205,70,市场价格,价格,内蒙古,7.8,2019-06-24 00:00:00
2206,70,市场价格,价格,海南省,10.0,2019-06-25 00:00:00
2207,70,市场价格,价格,西藏,8.0,2019-06-26 00:00:00
2208,70,市场价格,价格,河北省,7.8,2019-06-27 00:00:00
2209,70,市场价格,价格,北京,10.0,2019-06-28 00:00:00
2210,70,市场价格,价格,天津,8.0,2019-06-29 00:00:00
2211,70,市场价格,价格,上海,7.8,2019-06-30 00:00:00
2212,70,市场价格,价格,重庆,10.0,2019-07-01 00:00:00
2213,70,市场价格,价格,辽宁省,8.0,2019-07-02 00:00:00
2214,70,市场价格,价格,浙江省,7.8,2019-07-03 00:00:00
2215,70,市场价格,价格,广西,10.0,2019-07-04 00:00:00
2216,70,市场价格,价格,新疆,8.0,2019-07-05 00:00:00
2217,70,市场价格,价格,内蒙古,7.8,2019-07-06 00:00:00
2218,70,市场价格,价格,海南省,10.0,2019-07-07 00:00:00
2219,70,市场价格,价格,西藏,8.0,2019-07-08 00:00:00
2220,70,市场价格,价格,河北省,7.8,2019-07-09 00:00:00
2221,70,市场价格,价格,北京,10.0,2019-07-10 00:00:00
2222,70,市场价格,价格,天津,8.0,2019-07-11 00:00:00
2223,70,市场价格,价格,上海,7.8,2019-07-12 00:00:00
2224,70,市场价格,价格,重庆,10.0,2019-07-13 00:00:00
2225,70,市场价格,价格,辽宁省,8.0,2019-07-14 00:00:00
2226,70,市场价格,价格,浙江省,7.8,2019-07-15 00:00:00
2227,70,市场价格,价格,广西,10.0,2019-07-16 00:00:00
2228,70,市场价格,价格,新疆,8.0,2019-07-17 00:00:00
2229,70,市场价格,价格,内蒙古,7.8,2019-07-18 00:00:00
2230,70,市场价格,价格,海南省,10.0,2019-07-19 00:00:00
2231,70,市场价格,价格,西藏,8.0,2019-07-20 00:00:00
2232,70,市场价格,价格,河北省,7.8,2019-07-21 00:00:00
2233,70,市场价格,价格,北京,10.0,2019-07-22 00:00:00
2234,70,市场价格,价格,天津,8.0,2019-07-23 00:00:00
2235,70,市场价格,价格,上海,7.8,2019-07-24 00:00:00
2236,70,市场价格,价格,重庆,10.0,2019-07-25 00:00:00
2237,70,市场价格,价格,辽宁省,8.0,2019-07-26 00:00:00
2238,70,市场价格,价格,浙江省,7.8,2019-07-27 00:00:00
2239,70,市场价格,价格,广西,10.0,2019-07-28 00:00:00
2240,70,市场价格,价格,新疆,8.0,2019-07-29 00:00:00
2241,70,市场价格,价格,内蒙古,7.8,2019-07-30 00:00:00
2242,70,市场价格,价格,海南省,10.0,2019-07-31 00:00:00
2243,70,市场价格,价格,西藏,8.0,2019-08-01 00:00:00
2244,70,市场价格,价格,河北省,7.8,2019-08-02 00:00:00
2245,70,市场价格,价格,北京,10.0,2019-08-03 00:00:00
2246,70,市场价格,价格,天津,8.0,2019-08-04 00:00:00
2247,70,市场价格,价格,上海,7.8,2019-08-05 00:00:00
2248,70,市场价格,价格,重庆,10.0,2019-08-06 00:00:00
2249,70,市场价格,价格,辽宁省,8.0,2019-08-07 00:00:00
2250,70,市场价格,价格,浙江省,7.8,2019-08-08 00:00:00
2251,70,市场价格,价格,广西,10.0,2019-08-09 00:00:00
2252,70,市场价格,价格,新疆,8.0,2019-08-10 00:00:00
2253,70,市场价格,价格,内蒙古,7.8,2019-08-11 00:00:00
2254,70,市场价格,价格,海南省,10.0,2019-08-12 00:00:00
2255,70,市场价格,价格,西藏,8.0,2019-08-13 00:00:00
2256,70,市场价格,价格,河北省,7.8,2019-08-14 00:00:00
2257,70,市场价格,价格,北京,10.0,2019-08-15 00:00:00
2258,70,市场价格,价格,天津,8.0,2019-08-16 00:00:00
2259,70,市场价格,价格,上海,7.8,2019-08-17 00:00:00
2260,70,市场价格,价格,重庆,10.0,2019-08-18 00:00:00
2261,70,市场价格,价格,辽宁省,8.0,2019-08-19 00:00:00
2262,70,市场价格,价格,浙江省,7.8,2019-08-20 00:00:00
2263,70,市场价格,价格,广西,10.0,2019-08-21 00:00:00
2264,70,市场价格,价格,新疆,8.0,2019-08-22 00:00:00
2265,70,市场价格,价格,内蒙古,7.8,2019-08-23 00:00:00
2266,201,港口库存,流通,全国,803.7,2018-08-24 00:00:00
2267,201,港口库存,流通,全国,927.97,2018-08-31 00:00:00
2268,201,港口库存,流通,全国,898.52,2018-09-07 00:00:00
2269,201,港口库存,流通,全国,953.66,2018-09-14 00:00:00
2270,201,港口库存,流通,全国,922.09,2018-09-21 00:00:00
2271,201,港口库存,流通,全国,952.13,2018-09-28 00:00:00
2272,201,港口库存,流通,全国,931.63,2018-10-05 00:00:00
2273,201,港口库存,流通,全国,888.16,2018-10-12 00:00:00
2274,201,港口库存,流通,全国,896.53,2018-10-19 00:00:00
2275,201,港口库存,流通,全国,881.5,2018-10-26 00:00:00
2276,201,港口库存,流通,全国,881.29,2018-11-02 00:00:00
2277,201,港口库存,流通,全国,836.89,2018-11-09 00:00:00
2278,201,港口库存,流通,全国,800.64,2018-11-16 00:00:00
2279,201,港口库存,流通,全国,836.05,2018-11-23 00:00:00
2280,201,港口库存,流通,全国,775.74,2018-11-30 00:00:00
2281,201,港口库存,流通,全国,742.25,2018-12-07 00:00:00
2282,201,港口库存,流通,全国,706.16,2018-12-14 00:00:00
2283,201,港口库存,流通,全国,706.75,2018-12-21 00:00:00
2284,201,港口库存,流通,全国,711.09,2018-12-28 00:00:00
2285,201,港口库存,流通,全国,730.44,2019-01-04 00:00:00
2286,201,港口库存,流通,全国,742.93,2019-01-11 00:00:00
2287,201,港口库存,流通,全国,731.11,2019-01-18 00:00:00
2288,201,港口库存,流通,全国,696.99,2019-01-25 00:00:00
2289,201,港口库存,流通,全国,710.89,2019-02-01 00:00:00
2290,201,港口库存,流通,全国,747.63,2019-02-15 00:00:00
2291,201,港口库存,流通,全国,697.88,2019-02-22 00:00:00
2292,201,港口库存,流通,全国,630.7,2019-03-01 00:00:00
2293,201,港口库存,流通,全国,532.64,2019-03-08 00:00:00
2294,201,港口库存,流通,全国,503.31,2019-03-15 00:00:00
2295,201,港口库存,流通,全国,491.25,2019-03-22 00:00:00
2296,201,港口库存,流通,全国,459.8,2019-03-29 00:00:00
2297,201,港口库存,流通,全国,530.49,2019-04-05 00:00:00
2298,201,港口库存,流通,全国,514.56,2019-04-12 00:00:00
2299,201,港口库存,流通,全国,541.68,2019-04-19 00:00:00
2300,201,港口库存,流通,全国,501.5,2019-04-26 00:00:00
2301,201,港口库存,流通,全国,567.88,2019-05-03 00:00:00
2302,201,港口库存,流通,全国,608.75,2019-05-10 00:00:00
2303,201,港口库存,流通,全国,574.89,2019-05-17 00:00:00
2304,201,港口库存,流通,全国,552.19,2019-05-24 00:00:00
2305,201,港口库存,流通,全国,546.26,2019-05-31 00:00:00
2306,201,港口库存,流通,全国,528.5,2019-06-07 00:00:00
2307,201,港口库存,流通,全国,553.74,2019-06-14 00:00:00
2308,201,港口库存,流通,全国,552.31,2019-06-21 00:00:00
2309,201,港口库存,流通,全国,500.28,2019-06-28 00:00:00
2310,201,港口库存,流通,全国,536.04,2019-07-05 00:00:00
2311,201,港口库存,流通,全国,534.53,2019-07-12 00:00:00
2312,201,港口库存,流通,全国,604.19,2019-07-19 00:00:00
2313,201,港口库存,流通,全国,610.81,2019-07-26 00:00:00
2314,201,港口库存,流通,全国,694.81,2019-08-02 00:00:00
2315,201,港口库存,流通,全国,635.48,2019-08-09 00:00:00
2316,201,油厂库存,流通,全国,642.96,2018-08-24 00:00:00
2317,201,油厂库存,流通,全国,742.35,2018-08-31 00:00:00
2318,201,油厂库存,流通,全国,718.82,2018-09-07 00:00:00
2319,201,油厂库存,流通,全国,762.93,2018-09-14 00:00:00
2320,201,油厂库存,流通,全国,737.67,2018-09-21 00:00:00
2321,201,油厂库存,流通,全国,761.7,2018-09-28 00:00:00
2322,201,油厂库存,流通,全国,745.3,2018-10-05 00:00:00
2323,201,油厂库存,流通,全国,710.53,2018-10-12 00:00:00
2324,201,油厂库存,流通,全国,717.22,2018-10-19 00:00:00
2325,201,油厂库存,流通,全国,705.2,2018-10-26 00:00:00
2326,201,油厂库存,流通,全国,705.03,2018-11-02 00:00:00
2327,201,油厂库存,流通,全国,669.51,2018-11-09 00:00:00
2328,201,油厂库存,流通,全国,640.51,2018-11-16 00:00:00
2329,201,油厂库存,流通,全国,668.84,2018-11-23 00:00:00
2330,201,油厂库存,流通,全国,620.59,2018-11-30 00:00:00
2331,201,油厂库存,流通,全国,593.8,2018-12-07 00:00:00
2332,201,油厂库存,流通,全国,564.93,2018-12-14 00:00:00
2333,201,油厂库存,流通,全国,565.4,2018-12-21 00:00:00
2334,201,油厂库存,流通,全国,568.87,2018-12-28 00:00:00
2335,201,油厂库存,流通,全国,584.35,2019-01-04 00:00:00
2336,201,油厂库存,流通,全国,594.34,2019-01-11 00:00:00
2337,201,油厂库存,流通,全国,584.89,2019-01-18 00:00:00
2338,201,油厂库存,流通,全国,557.59,2019-01-25 00:00:00
2339,201,油厂库存,流通,全国,541.75,2019-02-01 00:00:00
2340,201,油厂库存,流通,全国,598.1,2019-02-15 00:00:00
2341,201,油厂库存,流通,全国,558.3,2019-02-22 00:00:00
2342,201,油厂库存,流通,全国,504.56,2019-03-01 00:00:00
2343,201,油厂库存,流通,全国,426.11,2019-03-08 00:00:00
2344,201,油厂库存,流通,全国,402.65,2019-03-15 00:00:00
2345,201,油厂库存,流通,全国,393.0,2019-03-22 00:00:00
2346,201,油厂库存,流通,全国,367.84,2019-03-29 00:00:00
2347,201,油厂库存,流通,全国,424.39,2019-04-05 00:00:00
2348,201,油厂库存,流通,全国,411.65,2019-04-12 00:00:00
2349,201,油厂库存,流通,全国,433.34,2019-04-19 00:00:00
2350,201,油厂库存,流通,全国,401.2,2019-04-26 00:00:00
2351,201,油厂库存,流通,全国,454.3,2019-05-03 00:00:00
2352,201,油厂库存,流通,全国,487.0,2019-05-10 00:00:00
2353,201,油厂库存,流通,全国,459.91,2019-05-17 00:00:00
2354,201,油厂库存,流通,全国,441.75,2019-05-24 00:00:00
2355,201,油厂库存,流通,全国,437.01,2019-05-31 00:00:00
2356,201,油厂库存,流通,全国,422.8,2019-06-07 00:00:00
2357,201,油厂库存,流通,全国,442.99,2019-06-14 00:00:00
2358,201,油厂库存,流通,全国,440.25,2019-06-21 00:00:00
2359,201,油厂库存,流通,全国,400.22,2019-06-28 00:00:00
2360,201,油厂库存,流通,全国,428.83,2019-07-05 00:00:00
2361,201,油厂库存,流通,全国,427.62,2019-07-12 00:00:00
2362,201,油厂库存,流通,全国,483.35,2019-07-19 00:00:00
2363,201,油厂库存,流通,全国,488.65,2019-07-26 00:00:00
2364,201,油厂库存,流通,全国,555.85,2019-08-02 00:00:00
2365,201,油厂库存,流通,全国,508.38,2019-08-09 00:00:00
2366,201,进口量,贸易,全国,565.69,2016-01-31 00:00:00
2367,201,进口量,贸易,全国,450.78,2016-02-29 00:00:00
2368,201,进口量,贸易,全国,609.75,2016-03-31 00:00:00
2369,201,进口量,贸易,全国,707.11,2016-04-30 00:00:00
2370,201,进口量,贸易,全国,766.42,2016-05-31 00:00:00
2371,201,进口量,贸易,全国,756.48,2016-06-30 00:00:00
2372,201,进口量,贸易,全国,775.78,2016-07-31 00:00:00
2373,201,进口量,贸易,全国,767.11,2016-08-31 00:00:00
2374,201,进口量,贸易,全国,719.38,2016-09-30 00:00:00
2375,201,进口量,贸易,全国,521.37,2016-10-31 00:00:00
2376,201,进口量,贸易,全国,783.54,2016-11-30 00:00:00
2377,201,进口量,贸易,全国,899.61,2016-12-31 00:00:00
2378,201,进口量,贸易,全国,765.51,2017-01-31 00:00:00
2379,201,进口量,贸易,全国,553.78,2017-02-28 00:00:00
2380,201,进口量,贸易,全国,632.66,2017-03-31 00:00:00
2381,201,进口量,贸易,全国,801.55,2017-04-30 00:00:00
2382,201,进口量,贸易,全国,958.66,2017-05-31 00:00:00
2383,201,进口量,贸易,全国,768.66,2017-06-30 00:00:00
2384,201,进口量,贸易,全国,1008.09,2017-07-31 00:00:00
2385,201,进口量,贸易,全国,844.77,2017-08-31 00:00:00
2386,201,进口量,贸易,全国,811.27,2017-09-30 00:00:00
2387,201,进口量,贸易,全国,585.61,2017-10-31 00:00:00
2388,201,进口量,贸易,全国,868.42,2017-11-30 00:00:00
2389,201,进口量,贸易,全国,954.91,2017-12-31 00:00:00
2390,201,进口量,贸易,全国,847.8,2018-01-31 00:00:00
2391,201,进口量,贸易,全国,542.6,2018-02-28 00:00:00
2392,201,进口量,贸易,全国,566.28,2018-03-31 00:00:00
2393,201,进口量,贸易,全国,692.04,2018-04-30 00:00:00
2394,201,进口量,贸易,全国,968.63,2018-05-31 00:00:00
2395,201,进口量,贸易,全国,869.83,2018-06-30 00:00:00
2396,201,进口量,贸易,全国,797.41,2018-07-31 00:00:00
2397,201,进口量,贸易,全国,915.04,2018-08-31 00:00:00
2398,201,进口量,贸易,全国,800.99,2018-09-30 00:00:00
2399,201,进口量,贸易,全国,692.02,2018-10-31 00:00:00
2400,201,进口量,贸易,全国,538.39,2018-11-30 00:00:00
2401,201,进口量,贸易,全国,572.08,2018-12-31 00:00:00
2402,201,进口量,贸易,全国,737.59,2019-01-31 00:00:00
2403,201,进口量,贸易,全国,445.61,2019-02-28 00:00:00
2404,201,进口量,贸易,全国,491.75,2019-03-31 00:00:00
2405,201,进口量,贸易,全国,764.0,2019-04-30 00:00:00
2406,201,进口量,贸易,全国,736.2,2019-05-31 00:00:00
2407,201,进口量,贸易,全国,651.32,2019-06-30 00:00:00
2408,201,进口到港数量,贸易,全国,129.0,2018-08-24 00:00:00
2409,201,进口到港数量,贸易,全国,163.8,2018-08-31 00:00:00
2410,201,进口到港数量,贸易,全国,104.0,2018-09-07 00:00:00
2411,201,进口到港数量,贸易,全国,163.8,2018-09-14 00:00:00
2412,201,进口到港数量,贸易,全国,158.0,2018-09-21 00:00:00
2413,201,进口到港数量,贸易,全国,327.6,2018-10-05 00:00:00
2414,201,进口到港数量,贸易,全国,113.0,2018-10-12 00:00:00
2415,201,进口到港数量,贸易,全国,161.0,2018-10-19 00:00:00
2416,201,进口到港数量,贸易,全国,158.0,2018-10-26 00:00:00
2417,201,进口到港数量,贸易,全国,158.0,2018-11-02 00:00:00
2418,201,进口到港数量,贸易,全国,110.0,2018-11-09 00:00:00
2419,201,进口到港数量,贸易,全国,110.0,2018-11-16 00:00:00
2420,201,进口到港数量,贸易,全国,148.0,2018-11-23 00:00:00
2421,201,进口到港数量,贸易,全国,69.0,2018-11-30 00:00:00
2422,201,进口到港数量,贸易,全国,98.0,2018-12-07 00:00:00
2423,201,进口到港数量,贸易,全国,117.0,2018-12-14 00:00:00
2424,201,进口到港数量,贸易,全国,132.0,2018-12-21 00:00:00
2425,201,进口到港数量,贸易,全国,142.0,2018-12-28 00:00:00
2426,201,进口到港数量,贸易,全国,145.0,2019-01-04 00:00:00
2427,201,进口到港数量,贸易,全国,126.0,2019-01-11 00:00:00
2428,201,进口到港数量,贸易,全国,132.0,2019-01-18 00:00:00
2429,201,进口到港数量,贸易,全国,107.0,2019-01-25 00:00:00
2430,201,进口到港数量,贸易,全国,101.0,2019-02-01 00:00:00
2431,201,进口到港数量,贸易,全国,120.0,2019-02-15 00:00:00
2432,201,进口到港数量,贸易,全国,85.0,2019-02-22 00:00:00
2433,201,进口到港数量,贸易,全国,85.0,2019-03-01 00:00:00
2434,201,进口到港数量,贸易,全国,79.0,2019-03-08 00:00:00
2435,201,进口到港数量,贸易,全国,82.0,2019-03-15 00:00:00
2436,201,进口到港数量,贸易,全国,94.5,2019-03-22 00:00:00
2437,201,进口到港数量,贸易,全国,107.0,2019-03-29 00:00:00
2438,201,进口到港数量,贸易,全国,145.0,2019-04-05 00:00:00
2439,201,进口到港数量,贸易,全国,123.0,2019-04-12 00:00:00
2440,201,进口到港数量,贸易,全国,145.0,2019-04-19 00:00:00
2441,201,进口到港数量,贸易,全国,98.0,2019-04-26 00:00:00
2442,201,进口到港数量,贸易,全国,167.0,2019-05-03 00:00:00
2443,201,进口到港数量,贸易,全国,176.0,2019-05-10 00:00:00
2444,201,进口到港数量,贸易,全国,123.0,2019-05-17 00:00:00
2445,201,进口到港数量,贸易,全国,152.0,2019-05-24 00:00:00
2446,201,进口到港数量,贸易,全国,140.0,2019-05-31 00:00:00
2447,201,进口到港数量,贸易,全国,114.0,2019-06-07 00:00:00
2448,201,进口到港数量,贸易,全国,178.0,2019-06-14 00:00:00
2449,201,进口到港数量,贸易,全国,153.0,2019-06-21 00:00:00
2450,201,进口到港数量,贸易,全国,117.0,2019-06-28 00:00:00
2451,201,进口到港数量,贸易,全国,145.0,2019-07-05 00:00:00
2452,201,进口到港数量,贸易,全国,120.0,2019-07-12 00:00:00
2453,201,进口到港数量,贸易,全国,173.0,2019-07-19 00:00:00
2454,201,进口到港数量,贸易,全国,133.0,2019-07-26 00:00:00
2455,201,进口到港数量,贸易,全国,205.0,2019-08-02 00:00:00
2456,201,进口到港数量,贸易,全国,103.95,2019-08-09 00:00:00
2457,201,进口到港船数,贸易,全国,20.5,2018-08-24 00:00:00
2458,201,进口到港船数,贸易,全国,26.0,2018-08-31 00:00:00
2459,201,进口到港船数,贸易,全国,16.5,2018-09-07 00:00:00
2460,201,进口到港船数,贸易,全国,26.0,2018-09-14 00:00:00
2461,201,进口到港船数,贸易,全国,25.0,2018-09-21 00:00:00
2462,201,进口到港船数,贸易,全国,52.0,2018-10-05 00:00:00
2463,201,进口到港船数,贸易,全国,18.0,2018-10-12 00:00:00
2464,201,进口到港船数,贸易,全国,25.6,2018-10-19 00:00:00
2465,201,进口到港船数,贸易,全国,25.0,2018-10-26 00:00:00
2466,201,进口到港船数,贸易,全国,25.0,2018-11-02 00:00:00
2467,201,进口到港船数,贸易,全国,17.5,2018-11-09 00:00:00
2468,201,进口到港船数,贸易,全国,17.5,2018-11-16 00:00:00
2469,201,进口到港船数,贸易,全国,23.5,2018-11-23 00:00:00
2470,201,进口到港船数,贸易,全国,11.0,2018-11-30 00:00:00
2471,201,进口到港船数,贸易,全国,15.5,2018-12-07 00:00:00
2472,201,进口到港船数,贸易,全国,18.5,2018-12-14 00:00:00
2473,201,进口到港船数,贸易,全国,21.0,2018-12-21 00:00:00
2474,201,进口到港船数,贸易,全国,22.5,2018-12-28 00:00:00
2475,201,进口到港船数,贸易,全国,23.0,2019-01-04 00:00:00
2476,201,进口到港船数,贸易,全国,20.0,2019-01-11 00:00:00
2477,201,进口到港船数,贸易,全国,21.0,2019-01-18 00:00:00
2478,201,进口到港船数,贸易,全国,17.0,2019-01-25 00:00:00
2479,201,进口到港船数,贸易,全国,16.0,2019-02-01 00:00:00
2480,201,进口到港船数,贸易,全国,19.0,2019-02-15 00:00:00
2481,201,进口到港船数,贸易,全国,13.5,2019-02-22 00:00:00
2482,201,进口到港船数,贸易,全国,13.5,2019-03-01 00:00:00
2483,201,进口到港船数,贸易,全国,12.5,2019-03-08 00:00:00
2484,201,进口到港船数,贸易,全国,13.0,2019-03-15 00:00:00
2485,201,进口到港船数,贸易,全国,15.0,2019-03-22 00:00:00
2486,201,进口到港船数,贸易,全国,17.0,2019-03-29 00:00:00
2487,201,进口到港船数,贸易,全国,23.0,2019-04-05 00:00:00
2488,201,进口到港船数,贸易,全国,19.5,2019-04-12 00:00:00
2489,201,进口到港船数,贸易,全国,23.0,2019-04-19 00:00:00
2490,201,进口到港船数,贸易,全国,15.5,2019-04-26 00:00:00
2491,201,进口到港船数,贸易,全国,26.5,2019-05-03 00:00:00
2492,201,进口到港船数,贸易,全国,28.0,2019-05-10 00:00:00
2493,201,进口到港船数,贸易,全国,19.5,2019-05-17 00:00:00
2494,201,进口到港船数,贸易,全国,25.0,2019-05-24 00:00:00
2495,201,进口到港船数,贸易,全国,22.0,2019-05-31 00:00:00
2496,201,进口到港船数,贸易,全国,18.0,2019-06-07 00:00:00
2497,201,进口到港船数,贸易,全国,28.0,2019-06-14 00:00:00
2498,201,进口到港船数,贸易,全国,24.0,2019-06-21 00:00:00
2499,201,进口到港船数,贸易,全国,18.5,2019-06-28 00:00:00
2500,201,进口到港船数,贸易,全国,23.0,2019-07-05 00:00:00
2501,201,进口到港船数,贸易,全国,19.0,2019-07-12 00:00:00
2502,201,进口到港船数,贸易,全国,27.5,2019-07-19 00:00:00
2503,201,进口到港船数,贸易,全国,21.0,2019-07-26 00:00:00
2504,201,进口到港船数,贸易,全国,32.5,2019-08-02 00:00:00
2505,201,进口到港船数,贸易,全国,16.5,2019-08-09 00:00:00
2506,201,现货市场价格,价格,哈尔滨市场,3260.0,0000-00-00 00:00:00
2507,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2508,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2509,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2510,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2511,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2512,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2513,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2514,201,现货市场价格,价格,哈尔滨市场,3290.0,0000-00-00 00:00:00
2515,201,现货市场价格,价格,哈尔滨市场,3310.0,0000-00-00 00:00:00
2516,201,现货市场价格,价格,哈尔滨市场,3310.0,0000-00-00 00:00:00
2517,201,现货市场价格,价格,哈尔滨市场,3310.0,0000-00-00 00:00:00
2518,201,现货市场价格,价格,哈尔滨市场,3310.0,0000-00-00 00:00:00
2519,201,现货市场价格,价格,哈尔滨市场,3310.0,0000-00-00 00:00:00
